Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (POTASSIUM SILICATE = 72606)",(D),NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (REYNOUTRIA SACHALINE = 55809)",0.191,NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (TRICHODERMA VIRENS STRAIN G-41 = 176604)",(NA),NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (ACIBENZOLAR-S-METHYL = 61402)",(D),NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (AUREOBASIDIUM PULLULANS DSM 14940 = 46010)",(NA),NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (AUREOBASIDIUM PULLULANS DSM 14941 = 36010)",(NA),NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (BT KURSTAKI SA-12 = 6518)",(NA),NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (CAPRIC ACID = 128955)",(D),NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (CAPRYLIC ACID = 128919)",(D),NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (CHLOROPICRIN = 81501)",345.893,NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)",125.71,NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (FLUTRIAFOL = 128940)",0.188,NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (GLIOCLADIUM VIRENS = 129000)",(D),NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (HYDROGEN PEROXIDE = 595)",(D),NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (IRON PHOSPHATE = 34903)",0.235,NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (METALDEHYDE = 53001)",(D),NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (METAM-POTASSIUM = 39002)",244.72,NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (METAM-SODIUM = 39003)",303.425,NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (PAECILOMYCES FUMOSOR = 115002)",(D),NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (PEROXYACETIC ACID = 63201)",(D),NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (POTASSIUM SILICATE = 72606)",(D),NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (REYNOUTRIA SACHALINE = 55809)",0.231,NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (TRICHODERMA VIRENS STRAIN G-41 = 176604)",(NA),NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (ACIBENZOLAR-S-METHYL = 61402)",(D),NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (AUREOBASIDIUM PULLULANS DSM 14940 = 46010)",(D),NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (AUREOBASIDIUM PULLULANS DSM 14941 = 36010)",(D),NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (BT KURSTAKI SA-12 = 6518)",(D),NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (CAPRIC ACID = 128955)",(D),NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (CAPRYLIC ACID = 128919)",(D),NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (CHLOROPICRIN = 81501)",1.4,NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)",1.5,NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (FLUTRIAFOL = 128940)",1.7,NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (GLIOCLADIUM VIRENS = 129000)",(D),NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (HYDROGEN PEROXIDE = 595)",(D),NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (IRON PHOSPHATE = 34903)",1.5,NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (METALDEHYDE = 53001)",(D),NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (METAM-POTASSIUM = 39002)",1.1,NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (METAM-SODIUM = 39003)",1.3,NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (PAECILOMYCES FUMOSOR = 115002)",(D),NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (PEROXYACETIC ACID = 63201)",(D),NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (POTASSIUM SILICATE = 72606)",(D),NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (REYNOUTRIA SACHALINE = 55809)",1.2,NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (TRICHODERMA VIRENS STRAIN G-41 = 176604)",(D),NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (ACIBENZOLAR-S-METHYL = 61402)",(D),NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (AUREOBASIDIUM PULLULANS DSM 14940 = 46010)",(D),NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (AUREOBASIDIUM PULLULANS DSM 14941 = 36010)",(D),NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (BT KURSTAKI SA-12 = 6518)",(D),NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (CAPRIC ACID = 128955)",(D),NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (CAPRYLIC ACID = 128919)",(D),NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (CHLOROPICRIN = 81501)",49,NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)",23,NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (FLUTRIAFOL = 128940)",25,NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (GLIOCLADIUM VIRENS = 129000)",(D),NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (HYDROGEN PEROXIDE = 595)",(D),NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (IRON PHOSPHATE = 34903)",2,NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (METALDEHYDE = 53001)",(D),NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (METAM-POTASSIUM = 39002)",3,NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (METAM-SODIUM = 39003)",2,NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (PAECILOMYCES FUMOSOR = 115002)",(D),NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (PEROXYACETIC ACID = 63201)",(D),NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (POTASSIUM SILICATE = 72606)",(D),NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (REYNOUTRIA SACHALINE = 55809)",7,NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)",63,NA
SURVEY,2019,YEAR,NA,STATE,CALIFORNIA,06,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (TRICHODERMA VIRENS STRAIN G-41 = 176604)",(D),NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (ACIBENZOLAR-S-METHYL = 61402)",(D),NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (ALKYL. DIM. BENZ. AM = 69105)",(D),NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (CHLOROPICRIN = 81501)",(D),NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (DECYLDIMETHYLOCTYL = 69165)",(D),NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)",(D),NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (DIDECYL DIM. AMMON. = 69166)",(D),NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (DIMETHYLDIOCTYL = 69149)",(D),NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (FLUTRIAFOL = 128940)",(D),NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (HYDROGEN PEROXIDE = 595)",(D),NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (PEROXYACETIC ACID = 63201)",(D),NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (REYNOUTRIA SACHALINE = 55809)",(D),NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","125,900",NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (ACIBENZOLAR-S-METHYL = 61402)",(D),NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (ALKYL. DIM. BENZ. AM = 69105)",(D),NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (CHLOROPICRIN = 81501)",(D),NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (DECYLDIMETHYLOCTYL = 69165)",(D),NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)",(D),NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (DIDECYL DIM. AMMON. = 69166)",(D),NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (DIMETHYLDIOCTYL = 69149)",(D),NA
SURVEY,2019,YEAR,NA,STATE,FLORIDA,12,NA,NA,NA,NA,NA,NA,00000000,NA,STRAWBERRIES,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (FLUTRIAFOL = 128940)",(D),NA
